date,lat,lon,precip
1980-06-30,-2.375,-59.875,9.0078125
1980-06-30,-2.375,-59.625,9.515625
1980-07-01,-2.375,-60.125,3.6484375
1980-07-01,-2.375,-59.875,3.275390625
1980-07-01,-2.375,-59.625,2.619140625
1980-07-02,-2.375,-60.125,12.90625
1980-07-02,-2.375,-59.875,12.203125
1980-07-02,-2.375,-59.625,12.375
1980-07-03,-2.375,-60.125,9.140625
1980-07-03,-2.375,-59.875,7.5390625
1980-07-03,-2.375,-59.625,6.578125
1980-07-04,-2.375,-60.125,14.4609375
1980-07-04,-2.375,-59.875,15.0546875
1980-07-04,-2.375,-59.625,16.609375
1980-07-05,-2.375,-60.125,2.515625
1980-07-05,-2.375,-59.875,2.642578125
1980-07-05,-2.375,-59.625,2.583984375
1980-07-06,-2.375,-60.125,0.1983642578125
1980-07-06,-2.375,-59.875,0.1112060546875
1980-07-06,-2.375,-59.625,0.0880126953125
1980-07-07,-2.375,-60.125,16.296875
1980-07-07,-2.375,-59.875,14.4140625
1980-07-07,-2.375,-59.625,13.6875
1980-07-08,-2.375,-60.125,5.31640625
1980-07-08,-2.375,-59.875,7.015625
1980-07-08,-2.375,-59.625,10.125
1980-07-09,-2.375,-60.125,4.7109375
1980-07-09,-2.375,-59.875,4.0078125
1980-07-09,-2.375,-59.625,3.259765625
1980-07-10,-2.375,-60.125,4.87109375
1980-07-10,-2.375,-59.875,7.04296875
1980-07-10,-2.375,-59.625,6.73046875
1980-07-11,-2.375,-60.125,1.3212890625
1980-07-11,-2.375,-59.875,1.7587890625
1980-07-11,-2.375,-59.625,2.65234375
1980-07-12,-2.375,-60.125,1.40234375
1980-07-12,-2.375,-59.875,1.3583984375
1980-07-12,-2.375,-59.625,1.0009765625
1980-07-13,-2.375,-60.125,1.28515625
1980-07-13,-2.375,-59.875,1.2607421875
1980-07-13,-2.375,-59.625,1.240234375
1980-07-14,-2.375,-60.125,8.3125
1980-07-14,-2.375,-59.875,6.875
1980-07-14,-2.375,-59.625,6.28125
1980-07-15,-2.375,-60.125,1.125
1980-07-15,-2.375,-59.875,1.0244140625
1980-07-15,-2.375,-59.625,0.8857421875
1980-07-16,-2.375,-60.125,0.8583984375
1980-07-16,-2.375,-59.875,0.9033203125
1980-07-16,-2.375,-59.625,0.69970703125
1980-07-17,-2.375,-60.125,4.12890625
1980-07-17,-2.375,-59.875,4.5703125
1980-07-17,-2.375,-59.625,5.67578125
1980-07-18,-2.375,-60.125,3.75390625
