"Data","Precipitacao","Umidade","Radiacao","Temperatura_Maxima","Temperatura_Minima","Velocidade_do_Vento","Evatotranspiracao"
"1992-06-05",0.01,71.59,22.07,33.91,22.33,1.12,4.7
"1992-06-06",0.67,75.94,23.25,32.34,22.89,1,4.4
"1992-06-07",2.47,88.91,21.3,32,22.31,0.85,4.24
"1992-06-08",1.96,80.51,17.69,32.78,22.45,1.24,3.86
"1992-06-09",3.12,75.05,20.08,32.22,22.64,1.43,4.39
"1992-06-10",0,89.84,10.73,30.89,21.7,0.78,2.22
"1992-06-11",4.16,89.75,9.6,28.61,21.11,1.06,2
"1992-06-12",3.43,83.68,15.81,31.27,20.56,1.36,3.21
"1992-06-13",0.58,81.12,18.3,31.95,22.61,0.95,3.58
"1992-06-14",2.64,87.28,16.47,31.84,21.94,0.89,3.35
"1992-06-15",0,85.71,18.73,31.98,21.92,1,3.82
"1992-06-16",5.68,86.13,16.28,30.31,22.11,1.08,3.28
"1992-06-17",24.05,84.48,20.81,31.75,22.11,0.98,4.16
"1992-06-18",2.61,79.5,21.11,32.19,21.94,1.17,4.21
"1992-06-19",0,77.91,19.27,30.89,22.02,1.31,4.05
"1992-06-20",0,70.7,18.3,31.44,21.06,1.67,4.28
"1992-06-21",0.52,72.28,21.77,32.03,21.38,1.08,4.66
"1992-06-22",0.73,82.07,22.2,32.59,21.81,0.72,4.37
"1992-06-23",0,80.73,17.91,32.03,22.23,1.01,3.64
"1992-06-24",0,76.92,20.24,32.19,21.91,0.94,4.16
"1992-06-25",5.32,80.81,21.75,32,21.95,1.96,4.86
"1992-06-26",2.41,83.32,14.26,31.61,22.48,0.91,3.05
"1992-06-27",0,76.21,18.81,32.03,22.86,1.72,4.01
"1992-06-28",0,75.64,21.4,32.25,21.94,1.15,4.36
"1992-06-29",0,71.74,21.23,32.56,22.03,1.06,3.95
"1992-06-30",0,72.23,21.22,32.59,21.33,0.91,4.18
"1992-07-01",0,73.41,21.39,33.16,22.41,1.22,4.43
"1992-07-02",0,81.73,20.98,32.59,22.66,1.49,4.36
"1992-07-03",0,78.5,18.35,32.78,22.84,1.46,3.95
"1992-07-04",1.15,80.62,18.34,31.78,21.72,1.56,3.78
"1992-07-05",0.74,86.9,8.9,32.72,21.83,1.22,1.92
"1992-07-06",0.71,68.72,21.81,32.56,21.27,1.08,4.45
"1992-07-07",0,69.02,22.01,32.75,21.66,1.47,4.5
"1992-07-08",1.28,85.59,9.25,28.98,22.02,1.02,1.93
"1992-07-09",3.63,81.52,11.54,28.44,21.88,1.59,2.47
"1992-07-10",1.88,77.39,12.06,30.66,20.91,1.07,2.37
"1992-07-11",3.73,92.92,12.49,30.05,21.42,0.76,2.58
"1992-07-12",4.07,83.93,12.72,30.59,21.38,1.16,2.83
"1992-07-13",3.67,74.59,19.29,31.62,20.45,1.27,3.83
"1992-07-14",2.31,68.69,21.95,32.59,20.91,1.23,4.43
"1992-07-15",0.02,78.59,15.61,32.12,21.88,1.44,3.71
"1992-07-16",4.09,66.53,21.99,32.47,21.45,1.27,4.59
"1992-07-17",0,65.01,22.23,32.59,21.55,1.1,4.37
"1992-07-18",3.08,71.67,20.53,31.25,20.73,1.12,4.44
"1992-07-19",6.3,74.18,9.68,30.53,21.66,1.13,2.24
"1992-07-20",6.03,75.83,17.05,30.36,21.09,1.16,3.57
"1992-07-21",3.08,82.32,12.75,28.91,21.95,1.79,2.73
"1992-07-22",7.04,73,17.93,31.22,21.31,1.14,3.72
"1992-07-23",0.37,64.31,22.07,32.44,21,0.88,4.42
"1992-07-24",0,72.13,20.82,30.94,21.92,1.1,4.1
"1992-07-25",0,74.1,12.42,30.05,22.05,0.83,2.47
"1992-07-26",5.88,83.05,9.09,31.2,21.34,0.91,1.93
"1992-07-27",9.7,87.03,13.02,28.97,20.62,0.95,2.55
"1992-07-28",7.66,74.59,20.17,31.64,21.02,1.23,3.99
"1992-07-29",2.85,68.68,19.72,32.22,21.22,1.16,3.96
"1992-07-30",0.31,65.49,21.96,32.81,21.41,0.96,4.53
"1992-07-31",0,65.54,18.94,33.38,21.91,1.13,3.77
"1992-08-01",2.28,87,10.06,31.02,21.17,1.4,2.25
"1992-08-02",8.59,72.46,22.15,32.03,20.16,1.29,4.5
"1992-08-03",0.74,75.71,14.8,30.73,21.59,1.11,3.27
"1992-08-04",11.86,84.26,9.19,28.27,20.41,1.13,2.09
"1992-08-05",3.86,86.5,16.06,31.19,20.8,0.88,3.26
"1992-08-06",13.52,77.66,16.99,30.59,20.06,1.11,3.62
"1992-08-07",2.48,72.09,20.34,31.8,21.45,1.26,4.1
"1992-08-08",2.74,81.14,14.72,31.81,22.59,1.14,3.19
"1992-08-09",3.79,83.34,12.73,31.62,21.89,1.06,2.8
"1992-08-10",4.01,87.65,13.9,31.23,22.06,1.42,2.91
"1992-08-11",1.04,91.6,10.83,29.41,21.72,1.36,2.27
"1992-08-12",5.97,85.5,9.19,27.38,21,0.96,1.89
"1992-08-13",6.78,87.57,13.79,30.92,21,1.13,2.86
"1992-08-14",2.91,76.44,18.36,31.14,22.39,1.43,4.34
"1992-08-15",5.92,94.52,9.44,29.55,21.23,1.06,2.01
"1992-08-16",4.43,89.91,11.38,26.14,21.52,0.88,2.29
"1992-08-17",5.61,81.28,14.49,30.23,21.47,1.81,3.17
"1992-08-18",1.64,69.6,22.88,32.09,21.7,1.58,4.79
"1992-08-19",0,67.73,23.47,32.19,22.14,1.72,4.93
"1992-08-20",0,69.08,22.87,31.66,22.06,1.43,4.8
"1992-08-21",0,71.74,23.32,32.44,22.42,1.36,4.83
"1992-08-22",0.31,73.35,21.18,32.38,22.3,1.9,4.87
"1992-08-23",0.54,71.57,21.8,31.94,21.73,1.29,4.98
"1992-08-24",3.55,71.36,21.29,32.78,22.36,1.08,4.55
"1992-08-25",2.64,81.76,13.11,32.19,22.73,1.05,2.82
"1992-08-26",5.22,75.61,15.98,31.8,21.84,1.23,3.43
"1992-08-27",3.03,83.5,13.94,31.28,21.55,1.41,2.97
"1992-08-28",4.29,80.83,15.7,31.69,21.06,1.37,3.28
"1992-08-29",4.28,70.64,13.02,31.52,21.7,1.27,2.9
"1992-08-30",0.69,75.1,16.69,32.28,21.69,1.23,3.51
"1992-08-31",2.55,67.14,23.29,33.78,22.58,1.45,4.83
"1992-09-01",1.99,80.61,15.06,32.84,23.14,1.32,3.29
"1992-09-02",0,68.09,22.11,33.03,23,1.3,4.87
"1992-09-03",3.03,67.06,23.29,33.03,22.8,1.54,5.13
"1992-09-04",2.86,76.6,19.62,33,23.05,1.2,4.2
"1992-09-05",2.56,79.48,12.84,31.27,23.02,1.42,2.7
"1992-09-06",1.01,76.55,19.96,32.09,22.33,1.21,3.98
"1992-09-07",1.6,68.4,24.01,33.22,22.7,1.24,5.21
"1992-09-08",1.79,70.42,22.71,33.81,22.86,1.56,4.82
"1992-09-09",0.06,74.58,20.04,32.25,22.64,1.19,4.29
"1992-09-10",3.41,68.66,19.54,32.97,21.97,1.45,4.29
"1992-09-11",2.09,67.08,15.93,33.03,22.78,1.36,3.63
"1992-09-12",0.49,80.69,16.65,32.09,23.36,2.05,3.86
"1992-09-13",6.01,77.63,18.46,31.67,21.91,1.81,4.34
"1992-09-14",9.06,67.2,23.49,33.25,22.33,1.23,5.08
"1992-09-15",0,69,22.09,33.41,22.62,1.68,4.95
"1992-09-16",3.2,78.04,20.05,33.81,22.19,1.36,4.43
"1992-09-17",2.97,76.64,17.73,33.47,22.59,1.05,3.76
"1992-09-18",2.28,83.59,10.63,32.34,22.75,1.34,2.39
"1992-09-19",0,82.17,15.7,33.62,22.67,1.34,3.53
"1992-09-20",4.7,78.6,11.33,32.47,21.78,0.75,2.43
"1992-09-21",0.67,76.41,19.87,33.03,21.59,1.25,4.3
"1992-09-22",4.4,80.9,14.13,33.03,21.91,1.04,3.08
"1992-09-23",5.48,77.57,13.18,32.09,22.72,1.4,2.98
"1992-09-24",0,76.95,22.42,34.06,22.98,1.46,4.78
"1992-09-25",0.28,71.92,21.69,34.75,23,1.7,4.83
"1992-09-26",0.83,65.75,22.27,35.16,22.89,1.27,4.4
"1992-09-27",3.48,69.02,22.53,33.84,23.44,1.4,4.98
"1992-09-28",12.16,84.48,13.47,30.02,21.77,1.28,2.81
"1992-09-29",2.99,82.13,14.1,31.58,22.16,1.39,3.13
"1992-09-30",8.48,80.84,12.98,32.5,21.5,1.14,2.92
"1992-10-01",0.11,74.04,10.23,32.31,21.58,1.41,2.64
"1992-10-02",2.33,75.56,21.67,33.53,22.59,1.54,4.63
"1992-10-03",2.56,68.48,21.1,34.03,22.58,1.51,4.89
"1992-10-04",1.42,83.28,10.05,28.91,22.86,1.61,2.56
"1992-10-05",59.88,73.66,24.88,32.94,21.95,1.42,5.28
"1992-10-06",0,78.04,13.71,32.19,22.17,1.72,3.06
"1992-10-07",9.47,75.48,10.9,29.14,22.62,2.08,2.62
"1992-10-08",0.97,85.88,19.27,31.94,21.84,1.46,4.01
"1992-10-09",1.75,75.07,15.79,32.03,22.5,1.83,3.58
"1992-10-10",1.98,76.21,11.48,32.34,22.11,1.81,2.62
"1992-10-11",2.75,81.93,10.27,31.03,23.27,1.63,2.35
"1992-10-12",0,76.71,13.11,31.59,22.83,0.8,2.75
"1992-10-13",0.57,74.82,15.85,33.84,23.8,1.46,3.96
"1992-10-14",13.47,87.57,10.14,28.89,22.39,1.17,2.18
"1992-10-15",5.99,76.41,17.05,32.19,22.39,1.15,3.54
"1992-10-16",3.14,80.42,10.09,32.38,22.98,1.79,2.46
"1992-10-17",0,74.43,10.18,32.34,23.41,1.87,3
"1992-10-18",3.26,77.14,17.19,32.38,23.11,1.3,3.65
"1992-10-19",0,72.5,16.5,33.06,23.27,1.41,3.82
"1992-10-20",0,71.3,12.89,33.22,23.28,1.34,3.09
"1992-10-21",8.22,66.62,15.85,33.88,23.2,1.43,3.85
"1992-10-22",3.19,74.76,12.52,34.06,23.66,1.58,3
"1992-10-23",1.24,78.24,10.1,32.34,23.33,2.08,2.67
"1992-10-24",0.33,71.91,13.97,32.91,22.52,1.62,3.26
"1992-10-25",12.39,67.65,14.55,33.88,23.8,1.61,3.61
"1992-10-26",2.86,78.91,10.14,33.91,23.41,1.24,2.29
"1992-10-27",0.74,85.89,10.25,32.22,22.86,1.14,2.31
"1992-10-28",0.11,73.42,15.05,32.38,22.38,1.2,3.25
"1992-10-29",12.39,73.12,9.89,32.34,23,1.73,2.41
"1992-10-30",1.89,75.17,9.8,32.53,23.19,1.45,2.22
"1992-10-31",0,67.26,13.82,34.34,22.66,1.87,3.39
"1992-11-01",2.93,83.34,9.81,31.14,23.89,1.74,2.23
"1992-11-02",5.42,73.57,12.28,33.22,23.22,2.25,3.11
"1992-11-03",0.91,71.78,9.95,31.98,24,1.99,2.58
"1992-11-04",1.53,78.99,9.95,31.36,23.83,1.65,2.49
"1992-11-05",3.3,82.09,9.77,28.2,23.23,1.82,2.53
"1992-11-06",7.6,80.55,9.4,28.31,22.84,0.98,2.47
"1992-11-07",5.75,75.92,13.71,31.69,21.84,0.98,3.51
"1992-11-08",6.42,75.81,16.65,33.59,21.11,1.08,3.77
"1992-11-09",1.33,66.88,19.18,33.56,21.77,1.45,4.5
"1992-11-10",3.82,72.73,15.04,34.03,22.81,1.88,3.94
"1992-11-11",1.15,83.61,15.69,31.88,22.5,1.31,3.43
"1992-11-12",13.91,90.27,10.67,29.72,21.02,1.03,2.36
"1992-11-13",17.44,83.29,9.72,30.02,21.31,1.09,2.36
"1992-11-14",14.01,82.09,17.63,33.09,22.42,1.08,3.95
"1992-11-15",5.63,82.98,16.08,32.62,21.27,1.05,3.42
"1992-11-16",4.62,83.19,11,30.94,22.47,1.49,2.51
"1992-11-17",5.16,75.2,18.37,31.89,21.89,1.35,4.14
"1992-11-18",0,72.74,18.38,33.06,22.53,1.41,4.13
"1992-11-19",0.86,85.73,12.97,31,23.12,1.32,2.85
"1992-11-20",3.95,81,10.85,30.08,23.25,1.63,2.79
"1992-11-21",0.21,74.24,15.78,32.28,23.19,1.75,3.92
"1992-11-22",0,76.14,18.08,33.25,23.12,1.35,4.2
"1992-11-23",0,71.5,13.51,34.09,23.78,0.88,2.89
"1992-11-24",0,79.76,9.69,32.28,23.81,1.56,2.43
"1992-11-25",0,69.92,17.4,33.44,23.39,1.29,3.91
"1992-11-26",0,74.95,10.86,33.06,23.75,1.99,3.32
"1992-11-27",0.22,78.38,15.33,32.5,22.95,1.39,3.66
"1992-11-28",2.77,74.2,17.65,34.34,23.27,1.22,4.38
"1992-11-29",1.98,71.52,14.13,33.5,22.86,1.15,2.94
"1992-11-30",0.6,80.46,11,33.25,24.05,1.21,2.57
"1992-12-01",9.28,90.43,9.26,27.44,21.5,1.44,2.08
"1992-12-02",23.58,85.06,15.37,31.22,21.58,1.33,3.27
"1992-12-03",3.49,90.47,9.75,28.33,22.16,1.67,2.12
"1992-12-04",11.8,87.68,9.3,27.12,22.86,1.3,2.14
"1992-12-05",14.51,91.16,10.78,27.95,21.59,0.42,2.3
"1992-12-06",17.98,85,13.8,31.2,21.62,0.9,2.94
"1992-12-07",15.93,88.32,9.9,29.06,21.95,1.38,2.24
"1992-12-08",4.89,85.9,12.33,31.33,22.2,1.23,2.72
"1992-12-09",3.49,83.69,10.16,31.16,23,0.92,2.24
"1992-12-10",5.05,83.27,12.82,31.38,22.33,1.53,2.95
"1992-12-11",10.54,91.32,9.86,26.41,21.7,1.15,2.03
"1992-12-12",10.54,82.68,18,30.17,20.66,1.29,3.52
"1992-12-13",2.88,83.94,12.88,30.95,21.64,1.25,2.82
"1992-12-14",8.17,89.3,10.48,30.88,22.23,1.53,2.43
"1992-12-15",3.6,89.58,9.29,29.48,22.36,1.15,2.18
"1992-12-16",2.43,79.17,18,31.02,22.11,1.3,3.77
"1992-12-17",3,81.34,15.52,31.31,23.17,1.54,3.36
"1992-12-18",2.87,73.92,17.53,33.12,23.36,1.62,4.01
"1992-12-19",3.99,70.99,14.55,33.22,23.41,1.82,3.86
"1992-12-20",3.66,79.06,14.4,30.25,23.33,1.62,3.36
"1992-12-21",1.55,82.16,14.58,32.25,23,1.07,3.33
"1992-12-22",2.48,88.98,9.28,30.23,21.89,1.12,2.21
"1992-12-23",7.66,82.02,12.35,30.64,22.19,1.29,2.62
"1992-12-24",8.77,87.54,10.07,30.39,22.23,1.47,2.32
"1992-12-25",29.2,85.79,10.65,30.95,22.73,1.35,2.43
"1992-12-26",5.14,88.42,9.92,29.84,22.55,1.33,2.17
"1992-12-27",12.77,89.56,9.98,26.47,22.11,1.13,2.08
"1992-12-28",6.75,83.68,13.98,30.91,21.5,1.17,2.99
"1992-12-29",1.77,75.32,21.9,32.09,22.92,1.35,4.77
"1992-12-30",0.97,71.62,22.81,32.06,23.91,2.21,5.26
"1992-12-31",2.38,89.7,9.29,29.03,22.83,1.44,2.19
"1993-01-01",4.11,87.58,12.35,30.08,22.69,1.67,2.75
"1993-01-02",1.84,83.45,13.6,30.95,23.66,1.19,2.98
"1993-01-03",9.09,91.65,9.38,28.61,22.98,0.55,2.07
"1993-01-04",15.8,84.85,14.49,29.95,21.64,0.98,3.15
"1993-01-05",3.79,88.62,15.51,30.89,22.44,0.87,3.12
"1993-01-06",11.8,93.88,9.32,27.12,21.73,0.62,2
"1993-01-07",10.61,87.3,12.85,30.88,21.58,1.12,2.81
"1993-01-08",8.52,88.36,11.79,30.55,21.98,1.07,2.4
"1993-01-09",18.98,86.95,13.3,29.56,22.17,1.07,2.74
"1993-01-10",2.14,85.02,19.06,30.88,22.67,1.18,3.9
"1993-01-11",11.41,85.89,15.47,30.02,22.89,1,3.34
"1993-01-12",27.33,90.34,10.59,28.08,21.72,1.12,2.06
"1993-01-13",11.2,85.97,15.93,30.47,21.89,0.93,3.37
"1993-01-14",7.32,84.88,16.53,30.5,22.28,0.72,3.6
"1993-01-15",7.05,86.19,11.16,29.95,22.39,0.77,2.49
"1993-01-16",24.83,83.61,15.51,30.16,21.7,0.84,3.24
"1993-01-17",10.84,82.27,16.24,30.52,22.55,0.66,3.5
"1993-01-18",10.77,89.75,10.36,28.28,22.81,0.67,2.28
"1993-01-19",9.23,87.29,17.61,30.11,22.05,1.19,3.8
"1993-01-20",19.91,87.1,13.07,27.89,21.62,1.02,2.82
"1993-01-21",14.88,90.3,10.64,27.33,21.97,0.56,2.13
"1993-01-22",3.54,86.71,16.09,31.14,22.25,0.72,3.33
"1993-01-23",8.59,83.58,17.11,30.61,22.8,0.99,3.65
"1993-01-24",2.36,78.22,18.79,32.28,22.95,1,4.04
"1993-01-25",5.77,80.58,20.39,31.25,23.48,1.47,4.32
"1993-01-26",4.03,85.28,13.57,31.45,22.92,1.12,3.13
"1993-01-27",2.83,82.06,18.51,31.42,22.98,0.9,3.99
"1993-01-28",1.56,76.68,22.28,32.84,22.97,0.9,4.7
"1993-01-29",4.59,78.93,18.74,32.88,23.55,1.15,4.19
"1993-01-30",9.73,83.12,15.43,31.64,22.47,1.07,3.59
"1993-01-31",7.02,91.05,9.89,26.81,21.69,1.38,1.98
"1993-02-01",20.44,87.18,15.81,30.73,21.66,1.04,3.4
"1993-02-02",20.7,80.99,13.55,30.62,22.5,0.93,3.03
"1993-02-03",4.3,90.39,11.1,29.97,22.97,0.89,2.44
"1993-02-04",15.85,92.75,9.55,25.91,22.08,0.8,2.07
"1993-02-05",19.92,86.8,10.58,29.66,21.75,0.92,2.34
"1993-02-06",6.36,85.04,12.32,29.16,22.39,1.22,2.57
"1993-02-07",8.84,83.82,19.31,30.47,21.66,1.26,4
"1993-02-08",3.9,78.96,16.88,31.19,22.73,1.17,3.8
"1993-02-09",11.62,87.64,12.89,30.56,22.28,1,2.86
"1993-02-10",15.96,89.67,9.86,26.7,21.94,0.77,2.19
"1993-02-11",19.95,89.24,10.64,27.73,21.61,1.18,2.24
"1993-02-12",6.99,89.07,11.43,29.22,21.5,0.57,2.38
"1993-02-13",15.27,80.57,14.05,30.09,21.73,1.06,3.08
"1993-02-14",2.96,80.15,16.07,31.02,22.25,0.99,3.51
"1993-02-15",0.16,74.73,14.89,32.44,22.84,1.08,3.74
"1993-02-16",5.08,78.5,12.32,31.86,23.11,0.71,2.87
"1993-02-17",8.82,90.59,9.59,27.84,21.61,0.8,2.12
"1993-02-18",24.88,82.82,13.61,30.33,20.89,0.9,2.73
"1993-02-19",5.37,84.92,12.18,30.59,21.66,1.19,2.8
"1993-02-20",19.27,85.72,13.81,29.55,21.8,0.81,2.93
"1993-02-21",3.07,83.35,18.6,31.55,21.98,1.22,4.04
"1993-02-22",18.66,89.69,10.43,27.44,21.8,0.95,2.38
"1993-02-23",14.62,86.28,12.09,29.25,21.61,0.91,2.51
"1993-02-24",4.28,87.26,12.94,29.72,21.88,1.15,2.77
"1993-02-25",6.75,80.95,11.3,30.67,21.91,0.73,2.67
"1993-02-26",3.05,79.1,16.36,31.83,22.7,0.98,3.6
"1993-02-27",10.62,82.36,12.85,30.98,22.78,1.04,3.16
"1993-02-28",20.8,92.42,9.58,27.62,22.05,0.93,2.1
"1993-03-01",23.16,87.94,9.8,28.23,21.88,1.2,2.27
"1993-03-02",5.24,79.72,19.19,30.75,21.47,1.27,4.29
"1993-03-03",4.67,92.54,11.39,28.83,21.78,0.88,2.48
"1993-03-04",12.17,87.22,15.14,28.92,21.55,0.89,3.06
"1993-03-05",8.73,82.56,16.05,30.72,22.02,0.82,3.35
"1993-03-06",13.29,87.43,12.22,29.77,21.88,1.3,2.74
"1993-03-07",12.33,83.29,16.38,30.95,21.83,1.2,3.5
"1993-03-08",6.89,84.69,16.14,31.05,22.34,1.45,3.56
"1993-03-09",9.89,82.46,13.32,30.28,22.34,1.01,2.99
"1993-03-10",4.82,90.88,11.82,30.09,21.86,0.75,2.44
"1993-03-11",8.73,86.93,13.96,30.05,21.52,1.1,2.94
"1993-03-12",9.9,89.92,11.45,27.66,21.83,0.64,2.38
"1993-03-13",13.05,87.49,13.72,30.92,22.45,0.97,2.88
"1993-03-14",4.61,83.7,15.01,31.53,22.53,1.04,3.32
"1993-03-15",5.77,84.05,15.78,31.72,22.62,1.28,3.38
"1993-03-16",18.42,90.38,10.27,27.23,22.25,1.26,2.26
"1993-03-17",3.47,86.34,12.12,29.11,22.02,0.75,2.63
"1993-03-18",10.62,90.61,10.79,29.45,22.31,0.99,2.48
"1993-03-19",11.87,83.78,14.4,30.19,22.06,1.08,3.07
"1993-03-20",7.43,81.52,14.31,30.8,22.17,0.82,3.26
"1993-03-21",1.54,83.89,13.71,30.88,22.38,0.84,3.04
"1993-03-22",3.72,86.65,11.88,28.58,22.31,0.88,2.58
"1993-03-23",6.05,92.36,9.72,28,21.75,0.89,2.13
"1993-03-24",10.02,90.27,11.55,29.22,21.36,0.69,2.37
"1993-03-25",7.36,86.65,14.57,30.55,21.39,0.52,3.02
"1993-03-26",10.87,86.57,12.88,30.81,21.62,0.89,2.92
"1993-03-27",17.89,86.79,13.34,29.95,21.64,0.62,2.73
"1993-03-28",11.22,82.31,12.19,30.06,21.89,0.77,2.74
"1993-03-29",9.99,90.68,12,29.42,21.86,1.04,2.47
"1993-03-30",6.22,86.98,12.13,30.42,21.59,0.97,2.59
"1993-03-31",10.38,83.72,16.25,30.11,22.06,0.9,3.43
"1993-04-01",5,85.81,15.15,31.39,22.12,0.65,3.25
"1993-04-02",4.68,84.34,15.39,31.14,22.33,1.02,3.35
"1993-04-03",10.95,89.41,10.33,28.16,22.08,0.93,2.22
"1993-04-04",15.75,89.69,10.96,28.55,21.84,0.77,2.26
"1993-04-05",8.03,83.94,18.58,30.16,21.98,0.8,3.76
"1993-04-06",9.2,88.37,10.38,29.94,21.94,0.86,2.35
"1993-04-07",15.76,92.9,9.45,26.47,21.95,0.64,2.03
"1993-04-08",23.91,86.32,12.48,29.97,21.62,0.74,2.71
"1993-04-09",3.8,83.28,13.88,31.53,22.23,0.47,3.05
"1993-04-10",21.08,92.89,9.52,28.5,21.83,0.85,2.11
"1993-04-11",7.54,88.54,11.16,28.12,21.36,0.88,2.3
"1993-04-12",7.05,85.35,14.85,30.23,22.11,0.96,3.17
"1993-04-13",1.9,83.15,18.14,31.81,22.42,1.14,3.96
"1993-04-14",1.75,77.31,22.88,32.31,22.62,1.1,4.92
"1993-04-15",2.72,85.72,18.52,32.22,22.77,1.1,3.95
"1993-04-16",5.29,91.84,9.75,27.39,21.86,1,1.99
"1993-04-17",4.58,84.51,16,31.08,21.92,1.09,3.51
"1993-04-18",6.83,86.33,12.01,30.14,21.75,0.69,2.72
"1993-04-19",6.71,85.09,14.46,31.16,22.27,1.12,2.97
"1993-04-20",7.63,80.95,17.98,31.47,22.45,0.69,3.82
"1993-04-21",1.01,85.82,13.32,30.23,22.73,1.02,2.79
"1993-04-22",5.62,83.73,15.59,31.09,22.44,1.14,3.47
"1993-04-23",9.87,86.5,10.35,27.94,22.19,0.93,2.27
"1993-04-24",8.27,86.04,14.41,29.94,22.38,1.1,3
"1993-04-25",11.64,89.27,10.28,28.28,22.41,0.75,2.1
"1993-04-26",30.7,89.17,11.05,29.73,21.84,0.81,2.37
"1993-04-27",15.52,82.83,16.41,30.88,21.88,0.79,3.37
"1993-04-28",5.31,89.01,12.75,30.31,22.16,1.48,2.9
"1993-04-29",14.23,92.14,11.25,29.58,21.81,0.88,2.34
"1993-04-30",11.27,86.91,12.89,29.66,21.14,1.01,2.76
"1993-05-01",2.48,84.8,16.22,30.7,21.78,0.75,3.43
"1993-05-02",3.81,82.06,17.67,31.97,22.45,0.96,3.95
"1993-05-03",3.03,83.53,15.58,30.3,22.53,0.72,3.18
"1993-05-04",15.54,88.07,9.7,28.64,21.84,1.05,2.11
"1993-05-05",5.58,87.65,9.42,28.34,21.78,1.02,2.11
"1993-05-06",3.76,81.01,21.01,31.77,22.25,0.97,4.36
"1993-05-07",6.5,90.32,9.63,29.72,22.06,0.8,2.02
"1993-05-08",10.02,81.14,19.21,31.97,22.22,0.87,4.02
"1993-05-09",0.34,82.88,18.83,32.19,23.06,0.66,3.81
"1993-05-10",4.9,80.72,18.82,32.94,23.05,0.59,3.8
"1993-05-11",2.79,83.69,15.28,31.7,22.7,1.03,3.33
"1993-05-12",6.18,80.52,19.06,31.89,22.84,1.25,3.96
"1993-05-13",1.12,79.83,19.65,32.22,23.34,1.47,4.45
"1993-05-14",0.24,83.03,17.52,32.09,23.5,1.29,3.82
"1993-05-15",1.35,83.73,12.27,30.8,22.88,0.69,2.8
"1993-05-16",5.31,86.06,8.76,28.91,22.58,1.2,2.13
"1993-05-17",8.91,80.07,17.68,30.88,22.78,1.05,3.95
"1993-05-18",7.1,88.09,10.01,29.59,22.5,1.12,2.3
"1993-05-19",9.69,90.4,14.89,30.97,22.25,0.72,3.08
"1993-05-20",7.84,79.61,19.49,31.2,22.19,0.9,4.02
"1993-05-21",6.97,85.34,10.59,29.91,22.89,0.83,2.31
"1993-05-22",10.68,81.28,16,31.55,22.3,0.96,3.59
"1993-05-23",3.11,81.36,17.21,31.06,20.16,0.64,3.57
"1993-05-24",4.24,84.37,17.79,31.09,22.73,1.04,3.92
"1993-05-25",8.51,75.97,20.39,31.86,22.66,0.59,4.28
"1993-05-26",6,81.85,15.32,31.88,22.86,0.82,3.42
"1993-05-27",4.19,86.92,11.09,29.39,22.02,0.69,2.38
"1993-05-28",11.66,84.44,19.24,31.92,22.48,0.94,4.05
"1993-05-29",1.57,79.12,19.08,32.19,22.77,0.67,4.1
"1993-05-30",0,75.95,21.13,32.56,23.06,0.74,4.28
"1993-05-31",0.4,74.3,21.05,32.25,23.22,0.89,4.45
"1993-06-01",0.31,75.68,21.05,32.22,22.7,0.9,4.49
"1993-06-02",0.63,75.7,18.62,32.78,22.84,0.74,3.99
"1993-06-03",0.12,77.17,20.52,32.81,22.84,0.88,4.51
"1993-06-04",4.49,78.59,20.54,32.25,22.39,1.03,4.41
"1993-06-05",0.13,77.41,20.79,31.94,23.41,1.27,4.54
"1993-06-06",1.02,77.99,19.88,32.12,22.81,0.77,4.24
"1993-06-07",1.42,78.9,12.39,31.61,22.73,0.83,2.88
"1993-06-08",13.97,83.98,14.28,30.23,22.12,0.68,3.03
"1993-06-09",2.18,81.88,15.2,30.81,22.05,0.68,3.15
"1993-06-10",2.56,78.43,18.04,31.84,22.98,0.72,3.67
"1993-06-11",1.32,85.22,14.5,31.02,22.73,0.89,2.93
"1993-06-12",12.34,84.47,11.87,30.22,22.42,0.99,2.73
"1993-06-13",6.3,83.61,12.63,31.03,22.69,0.98,2.93
"1993-06-14",10.58,86.15,11.42,29.38,22.2,0.65,2.41
"1993-06-15",7.64,81.35,15.93,30.81,22.38,0.79,3.42
"1993-06-16",0.06,80.06,20.87,31.77,22.59,0.87,4.29
"1993-06-17",4.46,79.28,16.8,32,22.45,0.75,3.53
"1993-06-18",1.4,75.57,17.74,32.06,23.09,0.44,3.74
"1993-06-19",2.83,79.58,17.14,31.36,22.27,0.95,3.62
"1993-06-20",12.16,78.26,14.22,30.75,22.7,0.96,3.33
"1993-06-21",8.74,83.8,13.3,29.78,22.38,0.91,2.89
"1993-06-22",8.48,84.91,16.24,31.53,22.28,0.77,3.39
"1993-06-23",5.5,82.52,18.28,31.25,22.5,1.02,3.7
"1993-06-24",2.44,82.17,16.17,30.95,23.12,0.97,3.54
"1993-06-25",4.35,79.9,12.46,32.03,22.92,0.51,2.83
"1993-06-26",18.5,84.96,11.06,29.73,23.25,0.83,2.54
"1993-06-27",6.48,85.69,16.7,31.22,23.05,0.51,3.41
"1993-06-28",5.18,81.74,16.69,31.06,23.47,0.63,3.46
"1993-06-29",1.83,78.65,19.38,32.06,23.44,0.66,4.4
"1993-06-30",4.61,72.09,19.54,31.92,23.94,0.42,4.39
