"Data","Precipitacao","Umidade","Radiacao","Temperatura_Maxima","Temperatura_Minima","Velocidade_do_Vento","Evatotranspiracao"
"1981-01-24",1.33,88.05,13.18,29.77,21.67,1.16,2.81
"1981-01-25",0.09,81.67,17.85,30.98,21.89,1.17,3.84
"1981-01-26",0,81.15,24,32.56,21.7,0.43,4.7
"1981-01-27",1.03,78.42,23.96,32.81,22.48,1.13,5.33
"1981-01-28",0.08,82.24,18.45,32.66,23.89,1.36,4.42
"1981-01-29",6.16,91.83,13.45,29.73,22.62,1.07,2.75
"1981-01-30",21.27,92.98,9.59,26.22,22.12,1.07,2.05
"1981-01-31",20.23,89.05,17.15,32.25,21.55,0.74,3.81
"1981-02-01",11.91,88.54,11.55,30.62,22.67,0.75,2.55
"1981-02-02",9.38,92.92,13.57,30.08,22.47,0.95,2.81
"1981-02-03",28.91,92.85,10.09,26.03,22.77,1.09,2.03
"1981-02-04",5.49,83.36,16.41,31.12,21.58,0.22,3.33
"1981-02-05",0.66,88.22,16.21,31.34,21.81,0.89,3.49
"1981-02-06",5.96,93.39,12.01,30.33,22.56,0.87,2.59
"1981-02-07",21.5,91.32,17.04,30.72,21.97,0.84,3.38
"1981-02-08",11.52,91.07,12.47,29.86,22.02,1.09,2.5
"1981-02-09",13.09,88.02,18.58,31.3,22.64,0.93,3.84
"1981-02-10",6.69,86.29,12.71,30.09,22.38,0.91,2.83
"1981-02-11",9.77,91.82,10.8,26.41,22.3,0.83,2.11
"1981-02-12",20.55,88.93,17.44,30.12,22.27,0.92,3.54
"1981-02-13",12.88,86.01,11.35,30.8,22.33,1.04,2.52
"1981-02-14",9.97,86.14,12.02,29.19,22.53,1.03,2.7
"1981-02-15",0.7,81.29,13.68,31.05,22.44,0.66,2.98
"1981-02-16",12.97,91.92,11.14,26.72,21.95,1.07,2.06
"1981-02-17",6.5,87.1,20.26,31.19,21.97,1.36,4.26
"1981-02-18",1.95,84.14,20,31.61,21.47,1.42,4.43
"1981-02-19",1.14,90.4,11.26,29.73,21.98,1.07,2.37
"1981-02-20",0.84,85.21,16.64,31.11,21.38,1.04,3.7
"1981-02-21",2.2,86.38,17,31.62,22.22,0.48,3.9
"1981-02-22",1.57,92.56,10,29.48,22.09,0.62,2.26
"1981-02-23",25.27,89.16,15.83,31.66,21.56,0.54,3.24
"1981-02-24",0.83,86.69,14.31,31.72,21.91,0.67,3.15
"1981-02-25",0.37,83.18,19.77,33.16,21.88,0.73,4.28
"1981-02-26",6.29,90.6,12.8,30.05,22.53,0.75,2.67
"1981-02-27",7.79,85.58,16.34,33.06,22,0.81,3.75
"1981-02-28",1.16,87.06,18.29,33.03,22.31,0.75,4.1
"1981-03-01",4.43,88.24,10.54,30.17,22.33,0.34,2.21
"1981-03-02",2.43,87.98,12.08,31.14,22.34,0.62,2.7
"1981-03-03",14.92,87.9,14.15,32.06,22.41,0.54,3
"1981-03-04",2.41,87.09,15.33,32.56,22.27,0.55,3.27
"1981-03-05",7.04,91.35,12.68,29.81,22.62,0.86,2.57
"1981-03-06",6.09,86.7,17.62,31.27,22.39,0.65,3.42
"1981-03-07",9.09,90.46,10.65,30.25,22.72,0.85,2.27
"1981-03-08",3.43,88.96,17.19,32,22.58,0.66,3.15
"1981-03-09",4.74,89.4,15.34,31.97,23.61,0.32,3.36
"1981-03-10",5.99,85.16,14.28,32.03,23.38,0.75,3.31
"1981-03-11",7.8,84.63,14.23,31.7,22.28,0.82,3.06
"1981-03-12",0,79.66,18.43,32.28,23.66,0.56,3.38
"1981-03-13",0.03,80.54,13.59,32.66,23.5,0.88,3.36
"1981-03-14",0,78.09,18.19,33.91,23.67,0.76,4.32
"1981-03-15",0,77.59,18.89,33.56,23.33,1.02,4.33
"1981-03-16",0,83,18.05,33.84,22.16,1.28,3.92
"1981-03-17",0,85.53,13.22,31.61,22.8,1.36,2.93
"1981-03-18",0,77.86,22.14,33.47,23.67,1.1,4.98
"1981-03-19",2.23,83.33,15.32,32.59,22.48,0.71,3.28
"1981-03-20",26.23,83.47,15.94,31.77,22.48,1.09,3.84
"1981-03-21",0.58,80.8,14.68,32.62,22.08,1.12,3.65
"1981-03-22",0.8,84.58,17.85,33.66,22.48,1.12,4.2
"1981-03-23",16.16,88.13,15.39,31.34,21.86,0.7,3.34
"1981-03-24",0.25,89.94,14.28,32.09,22.69,0.86,2.97
"1981-03-25",14.89,88.7,13.25,30.41,21.56,0.93,3.32
"1981-03-26",25.67,91.19,10.33,28.66,21.16,0.96,2.22
"1981-03-27",1.11,90.13,14.62,30.92,22.03,0.76,2.73
"1981-03-28",4.27,83.81,19.38,32.62,22.06,0.86,3.91
"1981-03-29",1.88,83.6,17.86,32.28,22.5,1.04,3.82
"1981-03-30",25.48,88.36,12.21,31.12,22.59,0.99,2.79
"1981-03-31",56.88,84.37,23.28,31.97,22.41,0.99,4.78
"1981-04-01",25.36,88.37,15.77,31.67,22.2,0.81,3.32
"1981-04-02",4.96,90.7,13.68,30.5,22.02,1.18,2.93
"1981-04-03",3.68,86.69,14.17,30.91,22.16,0.96,3.06
"1981-04-04",0.84,83.07,16.53,32.28,23,1.25,3.96
"1981-04-05",1.87,92.34,13.6,31.41,23.02,0.7,2.89
"1981-04-06",17.41,88.18,17.77,31.77,20.47,0.78,3.85
"1981-04-07",8.77,82.42,21.94,33.22,22.61,0.64,4.78
"1981-04-08",6.09,89.89,11.86,30.89,22.52,0.36,2.41
"1981-04-09",9.15,92.72,10.95,30.59,22.19,0.59,2.34
"1981-04-10",7.01,88.48,15.2,31.77,22.66,0.51,3.4
"1981-04-11",0.58,83.3,19.2,33.16,22.98,0.94,4.43
"1981-04-12",1.12,87.7,12.58,32.75,23.67,0.64,3.22
"1981-04-13",8.44,92.5,15.31,33.75,23.23,0.96,3.68
"1981-04-14",20.69,92.47,12.4,29.92,23.31,1.17,2.83
"1981-04-15",19.77,92.98,9.1,28.97,22.19,0.65,2.05
"1981-04-16",20.03,90.9,9.16,28.61,20.34,0.68,2.13
"1981-04-17",0.07,81.74,22.1,32.56,22.02,0.68,4.96
"1981-04-18",0.5,85.64,15.78,31.39,23.47,1.05,3.92
"1981-04-19",7.61,91.42,12.82,31.11,23.34,1.4,2.69
"1981-04-20",18.88,92.85,12.11,30.72,22.53,0.85,2.63
"1981-04-21",11.46,89.44,17.1,31.11,21.56,0.76,3.28
"1981-04-22",3.39,85.61,22.12,32.91,22.27,0.98,4.3
"1981-04-23",1.5,83.46,21.44,32.75,22.73,0.75,4.6
"1981-04-24",0.92,81.04,22.28,33.41,22.58,0.91,4.93
"1981-04-25",0,81.99,16.64,33.25,23.22,1.07,4.76
"1981-04-26",0,78.99,20.24,33.69,22.84,0.87,5.05
"1981-04-27",10.3,80.85,18.35,33.19,23.3,0.69,4.25
"1981-04-28",0.02,90.39,17.24,33.78,23.27,0.88,3.32
"1981-04-29",17.41,88.17,10.51,31.3,23.14,0.87,2.4
"1981-04-30",3.84,90.16,13.58,31.73,22.42,0.47,2.68
"1981-05-01",12.4,81.29,18.67,32.47,22.8,0.66,4.27
"1981-05-02",65.56,86.54,14.17,31.3,22.58,0.47,3.15
"1981-05-03",4.2,93.33,11.45,29.88,22.38,0.72,2.1
"1981-05-04",2.16,91.15,13.51,30.91,22.58,0.93,2.68
"1981-05-05",0.64,91.97,12.74,30.19,22.81,0.76,2.49
"1981-05-06",4.16,89.85,13.21,31.72,22.19,0.8,3.03
"1981-05-07",4.45,89.86,13.2,31.48,22.69,0.66,3.04
"1981-05-08",4.07,91.26,13.36,30.3,22.58,0.97,2.49
"1981-05-09",12.09,90.88,14.29,31.06,22.72,0.62,2.91
"1981-05-10",17.05,89.79,10.66,30.95,22.77,0.98,2.43
"1981-05-11",5.87,83.33,21.93,32.12,22.47,0.75,4.67
"1981-05-12",4.82,80.91,20.16,32.34,22.75,1.09,4.31
"1981-05-13",2.21,82.39,16.8,32.19,23.47,0.9,3.66
"1981-05-14",1.14,80.33,23.08,32.84,22.89,0.93,5.01
"1981-05-15",0.1,86.29,14.88,32.16,22.84,0.94,3.89
"1981-05-16",0,82.57,20.07,32.94,23.12,0.85,4.44
"1981-05-17",3.72,82.4,13.78,32.28,23.11,0.47,3.14
"1981-05-18",0,90.25,14.72,32.31,22.25,1.14,3.18
"1981-05-19",12.85,88.37,14.81,31.23,21.8,1.23,2.71
"1981-05-20",12.8,88.85,18.55,31.48,21.97,1.19,3.33
"1981-05-21",0.93,87.29,19.46,32.16,22.11,0.86,3.96
"1981-05-22",4.63,89.98,12.22,29.88,22.91,0.85,2.51
"1981-05-23",6.96,82.72,18.76,32.28,23.11,1.16,4.36
"1981-05-24",0.7,80.05,19.7,32.44,22.94,1.17,4.62
"1981-05-25",0.05,85.97,16.4,32.56,22.66,0.91,3.97
"1981-05-26",2.82,88.77,11.77,31.16,22.75,0.75,2.64
"1981-05-27",4.04,89.9,12.49,30.48,22.88,0.85,2.83
"1981-05-28",6.12,86.82,14.39,31.38,22.11,1.02,3.17
"1981-05-29",1.79,86.69,12.85,30.97,23.14,0.48,2.7
"1981-05-30",12.99,92.84,9.62,29.94,22.39,1.07,1.87
"1981-05-31",1.73,89.15,11.45,31.38,22.66,0.09,2.36
"1981-06-01",2.22,90.46,11.87,30.45,23.16,0.8,2.62
"1981-06-02",13.45,88.77,13.84,31.12,22.58,0.45,3.1
"1981-06-03",3.76,87.06,15.62,32.56,22.38,0.79,3.41
"1981-06-04",0.42,83.35,20.5,33.09,22.66,1.12,4.75
"1981-06-05",0.13,86.24,17.09,31.52,22,0.76,3.7
"1981-06-06",0,83.49,18.61,32.38,22.08,0.99,4.36
"1981-06-07",0.75,84.72,15.72,31.86,23.34,1.29,3.74
"1981-06-08",3.54,87.53,11.59,30.45,22.3,1.59,2.97
"1981-06-09",9.73,86.81,12.63,31.62,22.22,1.26,2.72
"1981-06-10",8.76,88.91,14.59,30.41,22.17,0.99,3.04
"1981-06-11",8.26,92.01,10.93,30.42,21.72,1.02,2.08
"1981-06-12",1.35,90.54,11.29,30,21.78,0.87,2.5
"1981-06-13",0.87,84.64,16.75,31.81,23.19,0.85,3.83
"1981-06-14",16.11,86.79,13.95,31.08,22.7,0.91,3.82
"1981-06-15",4.1,83.3,16.46,31.78,22.02,0.28,3.42
"1981-06-16",1.35,89.39,13.91,30.81,21.97,0.61,2.78
"1981-06-17",8.13,84.61,17.05,31,21.78,1.1,3.91
"1981-06-18",3.13,85.04,19.54,31.7,21.38,0.94,4.22
"1981-06-19",0.19,86.95,14.39,30.25,22.16,1.08,3.12
"1981-06-20",15.91,89.25,11.28,29.38,22.52,1.06,2.41
"1981-06-21",1.37,82.9,15.37,31.56,22.33,0.85,3.53
"1981-06-22",0,85.61,19.5,31.66,21.61,0.65,3.97
"1981-06-23",3.78,82.41,19.03,32.34,21.61,0.87,3.9
"1981-06-24",1.41,84.23,18.1,32.03,21.69,0.77,3.53
"1981-06-25",0,84.33,17.08,31.83,22.42,1.09,3.86
"1981-06-26",5.46,82.38,19.58,31.66,22.44,0.88,4.27
"1981-06-27",0,84.66,19.24,30.98,21.95,0.8,3.9
"1981-06-28",0,79.25,18.73,31.95,21.88,1.01,4.18
"1981-06-29",0,76.3,17.93,32.31,22.84,0.27,3.6
"1981-06-30",0.06,85.08,15.97,31.7,22.55,0.74,3.44
"1981-07-01",6.52,90.95,9,27.94,21.83,0.63,2.04
"1981-07-02",8.2,89.37,10.3,30.2,21.17,1.01,2.52
"1981-07-03",2.04,86.02,18.48,31.61,21.53,0.71,3.91
"1981-07-04",9.03,88.21,13.01,30.88,21.41,0.44,2.63
"1981-07-05",5.53,92.38,10.14,26.8,21.72,0.34,2.05
"1981-07-06",5.95,89.61,13.84,30.69,21.52,0.84,3.45
"1981-07-07",4.25,91,13.97,29.56,21.2,1.1,1.95
"1981-07-08",3.3,85.35,18.52,31.25,21.64,0.71,3.92
"1981-07-09",0,77.76,20.27,31.14,20.66,0.94,4.59
"1981-07-10",0.46,80.91,21.05,31.61,20.44,1.03,4.65
"1981-07-11",0.04,80.15,21.16,32.38,20.61,0.86,4.68
"1981-07-12",0,78.28,21.42,32.25,20.44,0.79,4.58
"1981-07-13",0,80.51,19.62,32.5,20.58,0.76,4.19
"1981-07-14",0,84.66,17.21,32.25,21.83,0.71,3.44
"1981-07-15",4.93,88.33,12.92,29.8,21.14,0.75,2.36
"1981-07-16",5.5,89.32,14.5,31.39,21.17,0.72,2.84
"1981-07-17",12.41,85.26,20.04,31.91,20.38,0.68,3.98
"1981-07-18",0,77.82,20.7,32.25,21.19,0.83,4.26
"1981-07-19",0,84.37,8.49,24.66,20.31,1.77,2.47
"1981-07-20",0.82,94.02,13.54,24.52,17.09,1.2,1.93
"1981-07-21",0,91.7,16.04,26.88,19,1.1,1.9
"1981-07-22",0,80.67,14.53,28.78,18.88,1.09,2.98
"1981-07-23",0,80.96,16.82,30.7,20.08,1.06,3.55
"1981-07-24",0,80.52,14.98,30.67,19.98,1.17,3.17
"1981-07-25",0.1,77.85,18.92,29.84,21.28,1.2,4.16
"1981-07-26",0.01,89.27,17.99,29.73,20.31,0.64,3.65
"1981-07-27",0.26,78.88,17.53,32.09,19.69,0.79,3.48
"1981-07-28",0.02,74.57,21.41,33,20.62,0.81,4.4
"1981-07-29",0,78.96,14.68,33.22,19.86,0.65,2.66
"1981-07-30",0,79.12,18.87,32.81,20.38,0.72,3.97
"1981-07-31",1.11,79.8,19.11,33.12,20.16,0.79,3.94
"1981-08-01",0.87,92.83,10.84,29.98,21.55,0.56,2.18
"1981-08-02",6.53,85.6,17.42,32.81,21.23,0.95,3.57
"1981-08-03",1.35,91.03,18.98,33.38,21.3,0.63,3.48
"1981-08-04",0.01,80.42,20.44,32.97,21.23,1.23,4.64
"1981-08-05",0.02,78.81,21.38,32.94,21.61,0.91,4.85
"1981-08-06",0,78.57,19.62,33,22.42,0.82,4.77
"1981-08-07",0.1,87.08,18.95,33.31,21.08,0.96,4.02
"1981-08-08",2.23,80.36,20.34,33.47,21.03,1.36,3.61
"1981-08-09",0,74.91,19.66,33.97,21.83,1.08,4.52
"1981-08-10",1.12,80.73,12.35,32.78,23.14,1.28,3.29
"1981-08-11",7.81,89.5,8.88,28.86,20.84,0.69,1.95
"1981-08-12",27.34,89.83,8.67,26.72,20.2,0.78,1.96
"1981-08-13",2.61,86.56,11.2,30.58,20.55,0.78,2.61
"1981-08-14",0.24,81.49,18.01,32.84,21.14,0.69,4.16
"1981-08-15",0,78.41,21.56,33.47,21.03,0.57,4.58
"1981-08-16",0,77.22,19.4,33.16,20.77,1.08,4.37
"1981-08-17",0.28,82.33,17.93,33.44,22.23,0.93,3.5
"1981-08-18",0,84.78,10.39,31.5,21.77,1.25,2.62
"1981-08-19",0.31,85.54,14.83,32.22,21.16,1.29,3.39
"1981-08-20",19.53,83.54,12.74,30.44,21.34,0.69,2.69
"1981-08-21",15.28,88.6,19.18,32.19,21.02,1,4.04
"1981-08-22",0.66,78.58,21.55,32.28,20.98,1.03,4.76
"1981-08-23",3.31,84.74,18.03,31.86,21.59,1.29,3.96
"1981-08-24",6.97,88.4,17.09,31.14,21.72,0.83,4.17
"1981-08-25",6.44,89.98,9.13,29.06,21.34,0.92,2.11
"1981-08-26",15.16,85.22,17.19,32.5,20.41,0.83,3.65
"1981-08-27",7.45,86.2,15.92,32.09,20.86,0.85,3.76
"1981-08-28",0.59,80.52,19.81,32.44,20.58,1.11,3.95
"1981-08-29",4.24,89.61,11.77,30.78,21.05,0.64,2.16
"1981-08-30",5.94,88.07,16.42,30.88,20.55,0.79,3.53
"1981-08-31",3.89,87.56,18.25,32.5,19.94,0.73,3.71
"1981-09-01",8.7,83.16,13.32,31.66,21.75,0.89,3.29
"1981-09-02",8.7,91.85,10.41,26.58,21.19,1.02,2.08
"1981-09-03",7.95,82.95,19.87,31.61,20.31,0.69,4.01
"1981-09-04",0.02,84.83,19.89,32.97,21.44,0.6,3.79
"1981-09-05",3.26,83.47,13.33,32.91,21.81,0.38,2.65
"1981-09-06",2.87,85.82,10.41,29.92,22.3,0.76,4
"1981-09-07",19.98,87.55,16.03,32.12,21.14,0.43,3.29
"1981-09-08",0.22,82.78,21.4,33.22,21.61,0.7,4.44
"1981-09-09",0,82.09,21.04,32.47,21.89,0.86,4.58
"1981-09-10",0,79.86,21.23,33.09,21.78,1.19,4.86
"1981-09-11",0,84.27,12.84,30.89,22.53,0.85,2.55
"1981-09-12",1.27,85.6,15.17,32.31,21.53,1.13,2.9
"1981-09-13",0,82.7,18.55,32.59,21.39,0.84,4.33
"1981-09-14",0.24,83.68,20.6,34.09,20.83,0.73,4.14
"1981-09-15",39.31,87.18,10.91,27.77,21.58,1.7,2.46
"1981-09-16",14.48,84.82,13.05,28.69,21.41,1.02,3.11
"1981-09-17",7.25,87.78,18.9,30.36,20.52,1.04,3.03
"1981-09-18",7.32,86.28,13.81,31.14,21,0.75,2.75
"1981-09-19",7.66,83.49,18.48,32.53,21.08,0.94,4.12
"1981-09-20",6.96,77.87,20.3,33.22,22.11,0.95,4.62
"1981-09-21",8,82.84,21.31,33.94,21.38,0.73,3.97
"1981-09-22",9.12,90.91,10.84,29.94,22.55,1.52,2.24
"1981-09-23",17.72,91.41,12.46,30.83,21.41,0.75,2.28
"1981-09-24",1.75,89.65,12.72,30.89,22.17,1.07,2.5
"1981-09-25",10.94,88.78,16.19,31.84,20.98,0.71,3.36
"1981-09-26",10.7,91.73,11.17,30.31,21.89,0.87,2.39
"1981-09-27",2.12,87.89,19.71,32.69,21.75,0.69,4.04
"1981-09-28",0.12,87.53,18.05,32.56,22.73,0.47,3.54
"1981-09-29",4.3,86.41,16.27,32.66,22.78,0.92,3.47
"1981-09-30",8.05,90.62,10.44,29.62,22.97,1.62,2.33
"1981-10-01",15.41,89.89,9.43,26.59,21.27,1.39,2.13
"1981-10-02",0.05,87.66,18.06,32.03,21.3,0.68,2.84
"1981-10-03",0.43,83.4,22.27,32.66,21.97,1.26,4.9
"1981-10-04",1.59,83.38,19.07,32.41,23.66,1.15,4.64
"1981-10-05",4.67,86.87,11.89,30.19,23.66,1.6,2.77
"1981-10-06",0.07,87.28,14.06,29.97,21.91,1.12,3.03
"1981-10-07",0.01,85.09,22.47,32.53,22.02,1.29,4.7
"1981-10-08",0.09,79.32,24.18,33.81,22.81,1.14,5.53
"1981-10-09",0,76.81,23.6,34.78,22.86,1.06,5.54
"1981-10-10",3,91.78,11.71,30.84,23.17,1,2.42
"1981-10-11",13.34,90.11,10.11,27.91,22.55,0.99,2.19
"1981-10-12",0.02,88.96,16.96,32.69,21.97,0.52,2.33
"1981-10-13",0,79.92,24.55,34.81,22.28,0.8,5.59
"1981-10-14",0.63,86.17,22.05,33.47,22.48,1.39,4.57
"1981-10-15",0.14,85.24,17.95,33.22,23.28,1.29,4.28
"1981-10-16",1.08,77.15,22.67,34.59,21.92,1.45,5.65
"1981-10-17",0.01,74.39,22.15,34.72,22.34,0.84,5.01
"1981-10-18",2.75,81.57,18.09,34.19,22.25,0.97,3.76
"1981-10-19",0.93,85.41,14.5,31.98,22.23,1.3,3
"1981-10-20",0.18,82.2,18.11,33.59,22.61,0.97,4.49
"1981-10-21",0,82.33,18.87,34.41,22.73,0.88,4.27
"1981-10-22",0.16,80.86,18.4,33.62,23.16,0.83,3.93
"1981-10-23",5.56,84.86,12.16,32.59,23.28,1.15,3.19
"1981-10-24",7.27,82.22,16.12,33,22.28,0.91,4.37
"1981-10-25",2.79,81.25,20.64,33.56,22.44,1.19,4.61
"1981-10-26",0.01,83.67,21.24,33.69,22.83,0.79,4.54
"1981-10-27",5.82,87.21,13.87,32.78,23.28,0.53,3.03
"1981-10-28",1.06,82.22,16.71,33.44,22.48,0.8,3.98
"1981-10-29",0.67,83.87,10.93,32.81,22.56,0.97,2.76
"1981-10-30",0.38,82.36,21.48,33.56,21.2,1.16,4.73
"1981-10-31",0,82.45,19.59,33.78,22.58,0.7,4.15
"1981-11-01",8.21,82.24,13.23,33.81,22.98,1.31,3.18
"1981-11-02",18.42,85.38,20.54,32.31,21.61,1.44,4.49
"1981-11-03",3.72,79.98,24.15,34.12,22.58,1.93,5.49
"1981-11-04",0,78.98,21.33,34.53,23.77,1.74,5.15
"1981-11-05",2.04,74.37,20.56,34.94,23.55,1.47,5.57
"1981-11-06",17.84,83.04,19.41,33.62,22.39,0.8,4.45
"1981-11-07",9.27,74.33,21.19,35,23.16,0.99,4.26
"1981-11-08",5.66,77.88,19.14,34.66,23.25,0.91,4.91
"1981-11-09",1.66,91.63,10.75,31.62,23.41,0.89,2.19
"1981-11-10",30.25,93.27,10.32,25.91,22.06,1.24,2.03
"1981-11-11",13.34,89.36,16.7,31.39,22.44,0.83,3.64
"1981-11-12",0.78,84.32,16.5,33,22.41,1.48,3.89
"1981-11-13",15.72,93.68,10.4,28.2,22.34,0.71,2.02
"1981-11-14",7.62,85.57,22.21,33.34,21.27,0.86,4.08
"1981-11-15",0.18,86.19,15.84,32.78,22.28,1.32,4.19
"1981-11-16",1.62,85.76,14.91,32.38,22.94,0.98,3.47
"1981-11-17",12.41,87.85,16.75,32.56,23.33,0.86,3.78
"1981-11-18",7.4,93.8,10.39,26.98,22.31,1.17,2.05
"1981-11-19",17.95,89.78,15.45,31.59,21.36,0.49,2.8
"1981-11-20",0.02,87.73,17.76,33.19,23.14,0.98,3.75
"1981-11-21",2.43,93.19,9.68,27.19,22.78,0.5,2.09
"1981-11-22",6.74,82.73,17.18,31.53,22.22,0.94,3.7
"1981-11-23",14.27,87.67,20.55,32.53,22.95,1,4.53
"1981-11-24",0.25,92.3,10.92,29.33,22.28,1.13,2.33
"1981-11-25",8.63,88.3,15.98,31.75,21.53,1.05,2.79
"1981-11-26",0.24,85.82,17.85,32.75,22.78,1.14,4.07
"1981-11-27",7.23,87.78,13.02,32.5,22.56,0.96,2.71
"1981-11-28",15.69,86.09,17.39,31.83,22.56,0.54,3.23
"1981-11-29",12.68,94.65,11.75,30.91,22.09,1.15,2.31
"1981-11-30",2.52,85.2,18.19,32.47,21.66,1.11,3.47
"1981-12-01",0.01,81.28,22.2,33.34,22.47,0.99,4.47
"1981-12-02",0.32,80.2,23.92,34.06,23.3,1.16,5.35
"1981-12-03",10.06,85.02,14.74,33.94,23.02,1.3,3.76
"1981-12-04",2.6,84.26,18.97,30.97,22.06,0.7,3.01
"1981-12-05",6.36,86.24,16.6,32.19,22.83,1.16,3.71
"1981-12-06",2.55,78.53,20.13,33.19,22.52,1.32,4.39
"1981-12-07",0,80.35,20.96,33.44,22.44,1.51,4.99
"1981-12-08",1.09,90.45,12.66,32.12,22.7,0.93,2.38
"1981-12-09",7.11,88.26,13.34,30.27,22.58,1.18,2.52
"1981-12-10",7.56,84.7,13.87,32.03,22.38,0.87,3
"1981-12-11",0.39,83.98,17.21,32.75,22.52,1.45,3.88
"1981-12-12",2.04,89.63,14.47,31.66,22.7,0.66,2.79
"1981-12-13",12.8,81.52,19.07,33.78,21.59,0.58,4.01
"1981-12-14",2.38,87.1,15.13,31.42,22.52,0.83,4.32
"1981-12-15",7.52,85.6,14.82,31.89,22.09,1.57,3.58
"1981-12-16",15.79,87.89,16.01,30.53,22.41,1.24,3.37
"1981-12-17",17.12,91.82,11.75,30.28,22.33,0.86,2.47
"1981-12-18",10.62,94.28,11.15,29.66,22.12,0.95,2.14
"1981-12-19",18.38,93.3,10.7,26.64,21.88,0.98,2
"1981-12-20",7.96,90.09,17.47,30.92,22.08,1.07,3.76
"1981-12-21",6.36,87.12,16.48,31.59,21.75,1.31,3.74
"1981-12-22",0.45,86.52,16.78,30.5,21.75,1.26,3.74
"1981-12-23",2.18,85.52,19.1,32.03,21.69,1.35,4.37
"1981-12-24",5.19,85.16,14.07,31.69,22.17,0.77,3.22
"1981-12-25",13.79,90.41,9.74,30.03,21.11,0.79,2.39
"1981-12-26",8.49,91.51,10.04,28.73,22.27,0.92,2.11
"1981-12-27",4.5,88.9,17.86,31.58,21.3,0.65,3.34
"1981-12-28",1.14,85.33,21.34,32.5,21.55,1.05,4.28
"1981-12-29",15.59,86.85,17.88,32.66,20.75,0.82,3.65
"1981-12-30",12.25,88.12,15.72,31.61,22.64,1.04,3.23
"1981-12-31",2.31,85.63,19.82,32.75,22.61,1.15,4.32
"1982-01-01",5.12,89.81,10.25,29.88,22.02,0.9,2.64
"1982-01-02",4.21,87.93,11.61,30.2,22.22,1.01,2.97
"1982-01-03",1.48,90.61,10.47,29.06,22,1.47,2.45
"1982-01-04",6.89,88.35,13.56,32.12,21.55,0.95,2.91
"1982-01-05",8.38,87.6,12.14,29.55,22.11,0.86,2.79
"1982-01-06",2.34,86.65,16.34,30.23,21.84,0.98,3.2
"1982-01-07",4.33,86.95,14.45,31.44,22.34,1.06,3.21
"1982-01-08",14.47,88.71,15.88,31.98,23.09,1.27,3.28
"1982-01-09",38.03,91.94,9.89,26.23,21.95,1.59,2.08
"1982-01-10",17.89,88.01,17.57,30.86,21.75,0.84,3.44
"1982-01-11",4.59,84.54,23.9,32.03,22.05,1.13,4.8
"1982-01-12",0.02,83.56,18.72,32.47,22.19,1.09,4.8
"1982-01-13",7.7,84.93,18.01,32.78,22.36,1.17,4.08
"1982-01-14",3.23,86.57,20,31.36,22.2,1.01,3.59
"1982-01-15",1.93,81.72,18.18,33.34,22.91,0.8,3.87
"1982-01-16",1.42,84.46,17.46,32.47,22.53,1.08,3.81
"1982-01-17",10.3,85.22,13.47,30.3,22.12,1.27,2.81
"1982-01-18",19.06,93.73,9.54,26.25,21.75,0.84,2.04
"1982-01-19",8.87,86.81,15.74,30.92,22.27,0.86,2.93
"1982-01-20",10.92,91.19,10.93,30.39,22.09,0.69,2.16
"1982-01-21",4.51,91.37,15.12,31.25,22.42,1.05,3.13
"1982-01-22",12.84,90.26,12.25,28.36,22.25,1.47,2.39
"1982-01-23",10.23,95.73,9.96,27.05,21.83,1.21,1.98
"1982-01-24",21.03,89.58,9.4,27.56,21.41,1.21,2.3
"1982-01-25",0.1,89.7,11.09,29.59,22.08,0.95,2.31
"1982-01-26",6.29,91.56,9.9,27.98,21.94,0.94,2.19
"1982-01-27",12.64,89.35,16,31.95,22.2,0.83,3.27
"1982-01-28",15.54,85.84,17.7,31.36,21.94,1.23,3.45
"1982-01-29",3.63,88.19,16.19,31,21.89,1.25,3.26
"1982-01-30",1.96,88.5,13.1,30.67,22.92,1.11,3.12
"1982-01-31",7.5,92.47,14.93,29.73,21.89,0.56,3.11
"1982-02-01",14.66,91.18,17.04,31.06,21.91,1.22,3.02
"1982-02-02",21.72,95.13,11.41,29.47,22.06,0.86,2.34
"1982-02-03",11.73,93.64,11.04,31.25,22.31,1.11,2.22
"1982-02-04",2.39,86.17,15.47,30.41,22.06,1.07,3.53
"1982-02-05",0.72,83.04,17.23,31.95,22.34,1.19,4.1
"1982-02-06",24.27,90.13,12.03,29.33,21.55,0.72,2.41
"1982-02-07",20,95.69,10.98,26.55,22.17,1.06,1.98
"1982-02-08",39.19,91.99,12.23,29.53,21.59,0.92,2.23
"1982-02-09",1.98,86.68,20.39,31.69,21.77,1,4.38
"1982-02-10",0.75,85.46,20.52,32.19,22.66,1.13,3.36
"1982-02-11",1.07,88.87,14.35,30.75,22.05,2.01,2.58
"1982-02-12",8.52,84.13,15.49,31.12,22.64,1.33,3.18
"1982-02-13",10.97,90.72,15.31,30.53,22.05,0.67,2.99
"1982-02-14",5.23,91.87,11.77,28.98,22.42,0.95,2.34
"1982-02-15",12.69,87.24,14.97,31.08,23.05,1.36,3.07
"1982-02-16",17.88,91.82,10.9,27.94,22.12,0.73,2.09
"1982-02-17",27.91,89.48,15.56,29.75,21.86,1.31,2.28
"1982-02-18",2.13,87.45,14.47,30.67,22.11,1.38,3.35
